Respondent_ID,Survey_timestamp,Q1_Age_group,Q1a_Gender,Q2_City_tier,Q2a_State,Q3_Income_band,Q3_Income_num_lakhs,Q4_Planning_status,Q5_Education,Q5a_Occupation,Q_Decision_authority,Q_Tech_adoption,Q_Info_source,Q6_Wedding_type,Q7_Ceremony_count,Q8_Guest_count_est,Q8_Guest_count_band,Q10_Planning_horizon,Q11_Budget_num_lakhs,Q11_Budget_band,Q13_Alloc_check,Q14_Budget_overrun,Q15_Overrun_category,Q16_Price_assessment,Q17_Social_pressure_1to5,Q18_Emotional_triggers_count,Q19_Alert_recep_1to5,Q20_Financial_concern,Q22_Overcharge_perception,Q22a_Net_satisfaction_0to10,Q22b_NPS_proxy,Q24_WTP_band,Q24_WTP_monthly_INR,Q25_Platform_intent,Q26_Pipeline_stage,Q27_LTV_estimate_INR,Fund_Personal_savings,Fund_Personal_loan,Fund_Loan_against_property,Fund_Gold_liquidation,Fund_Relatives_contribution,Fund_Credit_card,Svc_Venue,Svc_Catering,Svc_Photography,Svc_Videography,Svc_Decoration_florals,Svc_Bridal_makeup,Svc_Wedding_planner,Svc_DJ_music,Svc_Invitation_design,Svc_Mehendi_artist,Svc_Bridal_wear,Svc_Jewellery_rental,Svc_Horse_baraat,Svc_Guest_accommodation,Alloc_Venue_Catering_pct,Alloc_Photography_pct,Alloc_Decoration_pct,Alloc_Bridal_wear_pct,Alloc_Entertainment_pct,Alloc_Planner_pct,Alloc_Invitations_pct,Alloc_Misc_pct,Emo_Fear_social_judgment,Emo_Impressing_guests,Emo_Parental_expectations,Emo_Sibling_comparison,Emo_Social_media_influence,Emo_Cultural_obligation,Emo_Once_in_lifetime_thinking,Emo_None_fully_rational,Sat_venue,Sat_catering,Sat_photography,Sat_decoration,Sat_overall,Vendor_prio_1,Vendor_prio_2,Vendor_prio_3,Bundle_Venue_Catering,Bundle_Photo_Video,Bundle_Decor_Mehendi,Bundle_Makeup_Bridal,Bundle_DJ_Band,Bundle_Planner_AllVendors,Bundle_Venue_Decor,Bundle_Photo_Makeup,FeatRating_PriceBenchmark,FeatRating_BudgetOptimiser,FeatRating_OverspendAlert,FeatRating_CostForecast,FeatRating_BundleDeals,FeatRating_PersonaProfile,Is_Outlier_Budget,FE_Budget_per_guest_INR,FE_Services_count,FE_Emotional_intensity,FE_Feature_score_avg,FE_Overrun_flag,FE_Income_budget_ratio,FE_Destination_flag,FE_High_social_pressure,FE_WTP_ordinal,FE_Customer_tier,ENC_Q1_Age_group,ENC_Q2_City_tier,ENC_Q5_Education,ENC_Q10_Planning_horizon,ENC_Q17_Social_pressure_1to5,ENC_Q25_Platform_intent,ENC_Q26_Pipeline_stage,NORM_Q3_Income_num_lakhs,NORM_Q11_Budget_num_lakhs,NORM_Q8_Guest_count_est,NORM_FE_Budget_per_guest_INR,NORM_FE_Feature_score_avg,NORM_Q22a_Net_satisfaction_0to10
SS1888,2024-10-27 05:00:00,31-36,Male,Tier 2,Others,40-75L,54.48,Considering (2-4y),Postgraduate,Homemaker,Bride primarily,"Yes, actively use finance apps",Relatives & friends,Destination (within India),3,656,500-1000,6-12 months,120.0,>1Cr,100.0,Exceeded 10-25%,Bridal outfit/jewellery,Hired planner to negotiate,2,2,3,No concern — well within budget,"No, pricing was fair",7.1,31,₹200-499/month,349,Maybe,Consideration,1284,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,47.8,10.9,7.5,20.2,4.2,2.3,3.8,3.3,0,0,1,0,0,1,0,0,5.9,9.0,6.9,5.9,7.2,Experience,Responsiveness,Online reviews,1,0,1,1,1,0,0,0,2.0,5.0,3.0,3.0,5.0,2.0,0,18293,10,2,3.33,1,2.203,1,0,2,Low-value,3,2,3,3,2,1,2,0.4452,0.2376,0.2236,0.021,0.4433,0.7234
SS1889,2024-10-27 05:20:00,31-36,Male,Tier 2,Karnataka,20-40L,29.75,Recently married (≤3y),Postgraduate,Homemaker,Parents primarily,"No, prefer manual",Wedding apps (WedMeGood etc.),Destination (within India),3,1088,1000+,3-6 months,120.0,>1Cr,100.0,Exceeded 25-50%,Guest list expansion,Trusted without comparison,4,3,3,Minor debt (<6 months),"Yes, significantly overcharged",3.4,-33,Free only,0,No,Churned,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,42.5,8.0,10.9,19.3,6.8,2.9,2.4,7.2,0,1,0,0,1,0,1,0,4.7,5.1,3.1,5.8,5.1,Online reviews,Price/affordability,Responsiveness,1,1,0,0,1,1,0,0,4.0,3.0,2.0,2.0,2.0,4.0,0,11029,12,3,2.83,1,4.034,1,1,0,Non-customer,3,2,3,2,4,0,0,0.234,0.2376,0.3743,0.0125,0.2767,0.3298
SS1890,2024-10-27 05:40:00,31-36,Female,Tier 3/Rural,Bihar,40-75L,52.12,Considering (2-4y),Up to 12th,Other,Parents primarily,Occasionally,WhatsApp family groups,Destination (within India),5,920,500-1000,6-12 months,93.42,75L-1Cr,100.0,Still planning,Venue/catering upgrade,Used wedding app/website,2,2,3,Significant loan (1-3 years),"Yes, slightly overcharged",6.4,21,Free only,0,Yes,Trial,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,41.7,12.3,10.6,19.5,8.4,0.7,2.9,3.9,0,0,0,0,1,0,1,0,7.4,6.1,5.3,6.8,7.2,Brand reputation,Price/affordability,Online reviews,1,1,1,1,1,0,1,1,1.0,3.0,3.0,2.0,4.0,3.0,0,10154,8,2,2.67,1,1.792,1,0,0,Non-customer,3,1,1,3,2,2,3,0.425,0.184,0.3157,0.0115,0.2233,0.6489
SS1891,2024-10-27 06:00:00,25-30,Female,Tier 2,Karnataka,10-20L,14.87,Considering (2-4y),Undergraduate,Salaried private,Bride primarily,"Yes, actively use finance apps",WhatsApp family groups,Grand (500+ guests),4,1257,1000+,6-12 months,39.7,20-40L,100.0,Exceeded 10-25%,Guest list expansion,Checked online reviews,2,2,3,No concern — well within budget,"No, pricing was fair",5.6,17,₹200-499/month,349,Yes,Conversion,8563,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,33.9,11.8,13.7,12.6,6.5,8.9,9.1,3.5,0,0,1,0,1,0,0,0,5.3,7.3,7.6,7.1,6.0,Package inclusions,Experience,Online reviews,1,1,0,1,1,0,0,0,5.0,2.0,3.0,3.0,3.0,5.0,0,3158,9,2,3.5,1,2.67,0,0,2,Mid-value,2,2,2,3,2,2,4,0.1069,0.0758,0.4332,0.0033,0.5,0.5638
SS1892,2024-10-27 06:20:00,31-36,Female,Tier 1,Gujarat,20-40L,32.28,Parent planning child,Professional,Self-employed/Business,Bride primarily,"Yes, actively use finance apps",Instagram/YouTube,Destination (international),3,572,500-1000,6-12 months,120.0,>1Cr,100.0,Exceeded 0-10%,Last-min décor upgrade,Compared 3+ quotes,3,3,4,Significant loan (1-3 years),,5.8,32,Free only,0,Yes,Trial,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,41.3,7.1,12.5,7.9,6.9,10.5,5.3,8.5,0,1,1,1,0,0,0,0,7.5,6.6,6.3,5.6,5.9,Word of mouth,Experience,Price/affordability,1,0,1,1,1,0,1,1,4.0,2.0,3.0,5.0,5.0,4.0,0,20979,11,3,3.83,1,3.717,1,0,0,Non-customer,3,3,4,3,3,2,3,0.2556,0.2376,0.1943,0.0242,0.61,0.5851
SS1893,2024-10-27 06:40:00,45+,Non-binary/Other,Tier 1,Delhi NCR,40-75L,53.45,Parent planning child,Undergraduate,Self-employed/Business,Bride primarily,Occasionally,Wedding apps (WedMeGood etc.),Destination (within India),6,2011,1000+,>12 months,120.0,>1Cr,100.1,Exceeded 10-25%,Bridal outfit/jewellery,Used wedding app/website,4,3,3,Severe financial strain,"Yes, slightly overcharged",6.8,25,One-time ₹999,999,Maybe,Consideration,11070,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,37.6,11.1,11.2,14.1,10.6,7.5,3.0,5.0,0,0,1,0,1,0,1,0,4.8,5.1,4.1,5.3,7.4,Portfolio quality,Online reviews,Experience,1,1,1,0,0,0,1,1,3.0,3.0,2.0,3.0,2.0,4.0,0,5967,7,3,2.83,1,2.245,1,1,2,Mid-value,5,3,2,4,4,1,2,0.4364,0.2376,0.6962,0.0066,0.2767,0.6915
SS1894,2024-10-27 07:00:00,25-30,Male,Tier 1,Uttar Pradesh,10-20L,14.15,Parent planning child,Undergraduate,Other,Parents primarily,"Yes, actively use finance apps",Relatives & friends,Destination (within India),3,1499,1000+,3-6 months,178.09,>1Cr,99.9,Exceeded 0-10%,Photography upgrade,Checked online reviews,5,3,5,Minor debt (<6 months),"Yes, slightly overcharged",3.0,-30,Free only,0,Maybe,Awareness,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,42.7,10.2,5.1,21.5,6.3,6.8,4.1,3.2,0,0,0,0,1,1,1,0,3.7,4.8,5.4,4.2,4.9,Word of mouth,Brand reputation,Portfolio quality,1,0,0,1,1,0,0,1,3.0,4.0,4.0,3.0,2.0,3.0,0,11881,11,3,3.17,1,12.586,1,1,0,Non-customer,2,3,2,2,5,1,1,0.1008,0.3546,0.5176,0.0135,0.39,0.2872
SS1895,2024-10-27 07:20:00,25-30,Female,Tier 1,Gujarat,10-20L,15.67,Engaged (1-2y),Undergraduate,Self-employed/Business,Bride primarily,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Grand (500+ guests),4,706,500-1000,<3 months,43.84,40-75L,100.0,Within budget,No overrun,Checked online reviews,4,3,3,No concern — well within budget,"Yes, significantly overcharged",2.5,-39,₹500-999/month,749,No,Churned,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,40.8,11.7,11.5,19.2,5.3,1.5,4.5,5.5,1,0,1,0,0,0,1,0,5.6,6.1,5.4,4.2,3.9,Price/affordability,Responsiveness,Word of mouth,1,1,0,0,1,0,0,1,3.0,3.0,2.0,4.0,2.0,3.0,0,6210,7,3,2.83,0,2.798,0,1,3,Non-customer,2,3,2,1,4,0,0,0.1137,0.0841,0.241,0.0068,0.2767,0.234
SS1896,2024-10-27 07:40:00,25-30,Female,Tier 1,Delhi NCR,40-75L,51.43,Parent planning child,Up to 12th,Salaried private,Parents primarily,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Traditional local,5,1090,1000+,6-12 months,120.0,>1Cr,100.0,Exceeded 25-50%,Guest list expansion,Family/friend referral,3,3,2,No concern — well within budget,"No, pricing was fair",4.7,-12,₹1000+/month,1200,Yes,Trial,39452,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,37.2,11.4,15.9,18.1,5.6,1.4,4.9,5.5,0,0,1,0,0,1,1,0,4.5,6.3,6.7,5.5,6.1,Responsiveness,Price/affordability,Word of mouth,1,1,1,1,0,0,1,0,3.0,4.0,3.0,4.0,2.0,5.0,0,11009,10,3,3.5,1,2.333,0,0,4,High-value,2,3,1,3,3,2,3,0.4191,0.2376,0.375,0.0125,0.5,0.4681
SS1897,2024-10-27 08:00:00,31-36,Male,Tier 2,Maharashtra,20-40L,30.79,Planning now (0-12m),Postgraduate,Salaried govt,Mixed family committee,Occasionally,WhatsApp family groups,Destination (international),3,590,500-1000,6-12 months,120.0,>1Cr,100.0,Within budget,No overrun,Hired planner to negotiate,1,0,4,Significant loan (1-3 years),"Yes, significantly overcharged",5.8,18,Free only,0,Yes,Consideration,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,36.4,10.1,8.9,17.9,9.8,8.0,3.6,5.3,0,0,0,0,0,0,0,1,7.2,4.6,5.5,6.9,5.6,Portfolio quality,Package inclusions,Experience,0,1,0,1,0,0,1,1,4.0,2.0,3.0,4.0,2.0,4.0,0,20339,9,0,3.17,0,3.897,1,0,0,Non-customer,3,2,3,3,1,2,2,0.2429,0.2376,0.2006,0.0235,0.39,0.5851
SS1898,2024-10-27 08:20:00,25-30,Male,Tier 1,Karnataka,40-75L,60.52,Parent planning child,Doctoral,Self-employed/Business,Couple jointly,Occasionally,Instagram/YouTube,Destination (within India),3,1122,1000+,6-12 months,120.0,>1Cr,100.0,Exceeded 10-25%,Bridal outfit/jewellery,Used wedding app/website,3,3,3,No concern — well within budget,"Yes, slightly overcharged",4.5,-7,₹500-999/month,749,Maybe,Awareness,6734,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,37.4,9.7,7.7,16.6,6.7,7.3,5.4,9.2,0,1,1,0,0,0,1,0,6.8,5.8,5.6,3.9,6.1,Price/affordability,Brand reputation,Package inclusions,1,0,0,1,0,0,0,1,2.0,3.0,4.0,2.0,4.0,4.0,0,10695,11,3,3.17,1,1.983,1,0,3,Mid-value,2,3,5,3,3,1,1,0.4968,0.2376,0.3861,0.0121,0.39,0.4468
SS1899,2024-10-27 08:40:00,31-36,Male,Tier 1,Rajasthan,10-20L,13.19,Considering (2-4y),Postgraduate,Salaried govt,Couple jointly,"Yes, actively use finance apps",Hired planner,Intimate (<100 guests),4,24,<50,<3 months,51.3,40-75L,100.0,Exceeded 0-10%,Guest list expansion,Hired planner to negotiate,5,2,3,No concern — well within budget,Unable to assess,3.5,-20,₹500-999/month,749,No,Awareness,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,36.5,11.7,8.5,23.5,7.0,7.2,3.1,2.5,0,1,1,0,0,0,0,1,6.0,4.1,5.7,4.5,5.7,Word of mouth,Responsiveness,Price/affordability,1,0,0,1,1,0,1,0,5.0,4.0,4.0,3.0,3.0,3.0,0,213750,10,2,3.67,1,3.889,0,1,3,Non-customer,3,3,3,1,5,0,1,0.0926,0.0992,0.0031,0.2508,0.5567,0.3404
SS1900,2024-10-27 09:00:00,25-30,Female,Tier 3/Rural,Maharashtra,5-10L,7.92,Considering (2-4y),Professional,Student,Couple jointly,"Yes, actively use finance apps",Mixed sources,Destination (within India),1,328,300-500,6-12 months,32.25,20-40L,100.0,Exceeded 25-50%,Guest list expansion,Family/friend referral,4,3,4,Severe financial strain,Unable to assess,5.6,13,₹200-499/month,349,Yes,Awareness,8859,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,38.5,7.6,14.3,19.0,5.1,4.9,2.7,7.9,0,0,1,0,0,1,1,0,4.8,9.0,7.1,7.7,6.9,Experience,Online reviews,Word of mouth,1,1,0,1,1,1,1,0,4.0,3.0,4.0,3.0,3.0,3.0,0,9832,7,3,3.33,1,4.072,1,1,2,Mid-value,2,1,4,3,4,2,1,0.0476,0.0608,0.1092,0.0111,0.4433,0.5638
SS1901,2024-10-27 09:20:00,25-30,Male,Tier 1,Gujarat,<5L,3.53,Planning now (0-12m),Undergraduate,Salaried private,Couple jointly,Occasionally,Instagram/YouTube,Traditional local,1,86,50-150,>12 months,11.28,10-20L,100.0,Exceeded 0-10%,Photography upgrade,Family/friend referral,5,3,3,Minor debt (<6 months),"Yes, significantly overcharged",1.3,-66,<₹199/month,99,No,Churned,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,44.5,11.7,6.8,18.8,7.6,0.0,5.0,5.6,0,1,1,0,0,1,0,0,4.1,3.3,6.0,5.3,3.5,Package inclusions,Brand reputation,Portfolio quality,1,1,1,0,0,0,1,1,3.0,3.0,3.0,4.0,3.0,3.0,0,13116,5,3,3.17,1,3.195,0,1,1,Non-customer,2,3,2,4,5,0,0,0.0101,0.0185,0.0248,0.015,0.39,0.1064
SS1902,2024-10-27 09:40:00,25-30,Female,Tier 2,Uttar Pradesh,20-40L,34.19,Parent planning child,Undergraduate,Salaried govt,Couple jointly,Occasionally,Hired planner,Intimate (<100 guests),2,88,50-150,<3 months,47.0,40-75L,100.1,Exceeded 25-50%,Guest list expansion,Used wedding app/website,3,2,4,Severe financial strain,Unable to assess,5.2,12,₹500-999/month,749,Yes,Conversion,24858,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,33.6,14.1,14.2,19.4,7.7,0.8,6.8,3.5,0,0,0,0,0,1,1,1,7.4,5.2,7.0,6.2,5.9,Package inclusions,Brand reputation,Portfolio quality,1,0,0,1,1,0,1,0,4.0,5.0,3.0,3.0,5.0,4.0,0,53409,8,2,4.0,1,1.375,0,0,3,High-value,2,2,2,1,3,2,4,0.2719,0.0905,0.0255,0.0623,0.6667,0.5213
SS1903,2024-10-27 10:00:00,18-24,Female,Tier 3/Rural,Bihar,10-20L,14.19,Planning now (0-12m),Postgraduate,Student,Couple jointly,Occasionally,Relatives & friends,Destination (within India),3,155,150-300,6-12 months,22.92,20-40L,99.9,Exceeded 10-25%,Hidden vendor fees,Compared 3+ quotes,3,3,3,No concern — well within budget,,5.9,12,Free only,0,Maybe,Awareness,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,33.4,11.4,13.9,16.7,7.1,8.6,4.5,4.3,1,0,0,1,0,0,1,0,7.6,5.7,7.4,6.6,6.6,Experience,Price/affordability,Responsiveness,1,1,1,1,0,1,1,0,3.0,3.0,2.0,4.0,4.0,4.0,0,14787,5,3,3.33,1,1.615,1,0,0,Non-customer,1,1,3,3,3,1,1,0.1011,0.042,0.0488,0.0169,0.4433,0.5957
SS1904,2024-10-27 10:20:00,31-36,Male,Tier 3/Rural,Delhi NCR,20-40L,33.17,Considering (2-4y),Postgraduate,Self-employed/Business,Parents primarily,"No, prefer manual",WhatsApp family groups,Intimate (<100 guests),4,44,<50,3-6 months,31.77,20-40L,99.9,Within budget,No overrun,Family/friend referral,2,2,4,Severe financial strain,"Yes, slightly overcharged",5.4,16,<₹199/month,99,Yes,Awareness,2482,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,38.5,7.8,13.9,20.8,10.7,0.0,5.6,2.6,0,1,1,0,0,0,0,0,7.3,5.7,4.2,4.2,6.1,Portfolio quality,Responsiveness,Word of mouth,1,0,0,0,0,0,1,1,3.0,3.0,4.0,3.0,3.0,3.0,0,72205,7,2,3.17,0,0.958,0,0,1,Low-value,3,1,3,2,2,2,1,0.2632,0.0598,0.0101,0.0844,0.39,0.5426
SS1905,2024-10-27 10:40:00,25-30,Female,Tier 1,Maharashtra,40-75L,58.55,Parent planning child,Professional,Salaried govt,Bride primarily,Occasionally,Relatives & friends,Intimate (<100 guests),4,72,50-150,3-6 months,120.0,>1Cr,100.0,Exceeded 0-10%,Family pressure,Family/friend referral,3,3,3,Minor debt (<6 months),,6.3,8,₹1000+/month,1200,Yes,Awareness,28051,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,40.1,12.5,14.4,19.6,6.0,0.0,2.1,5.3,0,1,1,0,1,0,0,0,5.4,6.5,5.4,8.5,6.9,Price/affordability,Experience,Responsiveness,1,1,0,1,1,0,0,0,3.0,3.0,4.0,3.0,4.0,4.0,0,166667,10,3,3.5,1,2.05,0,0,4,High-value,2,3,4,2,3,2,1,0.4799,0.2376,0.0199,0.1955,0.5,0.6383
SS1906,2024-10-27 11:00:00,37-45,Male,Tier 2,Bihar,10-20L,13.43,Recently married (≤3y),Postgraduate,Homemaker,Couple jointly,"Yes, actively use finance apps",WhatsApp family groups,Intimate (<100 guests),3,29,<50,6-12 months,29.63,20-40L,100.0,Exceeded 25-50%,Bridal outfit/jewellery,Family/friend referral,3,3,4,Severe financial strain,"Yes, slightly overcharged",4.8,-7,₹500-999/month,749,Yes,Conversion,19771,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,32.4,11.2,12.9,19.1,7.6,6.5,4.6,5.7,1,1,0,0,0,0,1,0,5.8,6.3,6.5,5.8,5.9,Experience,Responsiveness,Online reviews,1,0,1,0,0,0,0,1,3.0,4.0,3.0,3.0,4.0,4.0,0,102172,12,3,3.5,1,2.206,0,0,3,Mid-value,4,2,3,3,3,2,4,0.0946,0.0555,0.0049,0.1196,0.5,0.4787
SS1907,2024-10-27 11:20:00,18-24,Male,Tier 2,Gujarat,40-75L,66.67,Parent planning child,Postgraduate,Salaried govt,Father primarily,Occasionally,Relatives & friends,Intimate (<100 guests),6,38,<50,3-6 months,120.0,>1Cr,99.9,Exceeded 10-25%,No overrun,Checked online reviews,4,2,3,No concern — well within budget,"Yes, significantly overcharged",3.0,-37,₹200-499/month,349,Maybe,Consideration,2719,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,38.0,13.2,8.6,17.2,6.0,9.7,3.7,3.5,0,0,0,1,1,0,0,1,5.0,5.6,5.0,7.0,4.2,Portfolio quality,Word of mouth,Online reviews,1,1,0,0,0,0,0,0,4.0,5.0,4.0,4.0,5.0,2.0,0,315789,10,2,4.0,1,1.8,0,1,2,Low-value,1,2,3,2,4,1,2,0.5493,0.2376,0.008,0.3707,0.6667,0.2872
SS1908,2024-10-27 11:40:00,25-30,Male,Tier 1,Tamil Nadu,10-20L,14.29,Engaged (1-2y),Undergraduate,Freelancer,Father primarily,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Grand (500+ guests),3,597,500-1000,6-12 months,98.41,75L-1Cr,99.9,Exceeded 10-25%,Hidden vendor fees,Trusted without comparison,5,3,3,Minor debt (<6 months),"Yes, significantly overcharged",3.8,-20,₹200-499/month,349,Yes,Consideration,9561,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,52.5,11.1,12.2,11.4,4.4,0.5,5.5,2.3,1,0,1,0,0,1,0,0,4.2,4.1,4.6,3.8,4.9,Responsiveness,Portfolio quality,Experience,1,1,1,1,0,0,1,1,4.0,2.0,3.0,4.0,4.0,3.0,0,16484,9,3,3.33,1,6.887,0,1,2,Mid-value,2,3,2,3,5,2,2,0.102,0.1941,0.203,0.0189,0.4433,0.3723
SS1909,2024-10-27 12:00:00,31-36,Male,Tier 3/Rural,Others,10-20L,14.28,Recently married (≤3y),Undergraduate,Salaried private,Mixed family committee,Occasionally,Wedding apps (WedMeGood etc.),Grand (500+ guests),3,632,500-1000,6-12 months,51.45,40-75L,99.9,Within budget,No overrun,Family/friend referral,3,3,4,Minor debt (<6 months),"Yes, significantly overcharged",2.5,-30,One-time ₹999,999,Yes,Consideration,19552,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,34.7,13.6,10.4,22.0,5.8,2.9,6.3,4.2,1,1,0,1,0,0,0,0,8.1,6.4,4.5,6.3,3.5,Portfolio quality,Brand reputation,Price/affordability,1,1,1,1,0,0,0,1,3.0,4.0,2.0,3.0,4.0,5.0,0,8141,12,3,3.5,0,3.603,0,0,2,Mid-value,3,1,2,3,3,2,2,0.1019,0.0995,0.2152,0.0091,0.5,0.234
SS1910,2024-10-27 12:20:00,25-30,Male,Tier 1,Bihar,20-40L,32.24,Parent planning child,Professional,Salaried private,Bride primarily,"No, prefer manual",Relatives & friends,Destination (within India),2,1329,1000+,6-12 months,120.0,>1Cr,99.9,Exceeded 10-25%,Guest list expansion,Family/friend referral,3,2,3,No concern — well within budget,"No, got a great deal",4.2,-20,Free only,0,Yes,Consideration,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,34.1,9.4,11.8,20.3,5.4,9.7,4.4,4.8,1,0,1,0,0,0,0,1,5.5,8.9,7.1,5.6,5.2,Brand reputation,Experience,Word of mouth,1,1,1,1,0,1,0,1,3.0,3.0,2.0,2.0,3.0,3.0,0,9029,9,2,2.67,1,3.722,1,0,0,Non-customer,2,3,4,3,3,2,2,0.2553,0.2376,0.4583,0.0102,0.2233,0.4149
SS1911,2024-10-27 12:40:00,25-30,Female,Tier 2,Delhi NCR,20-40L,27.28,Considering (2-4y),Postgraduate,Salaried private,Couple jointly,"Yes, actively use finance apps",Instagram/YouTube,Traditional local,3,943,500-1000,>12 months,103.36,>1Cr,99.9,Exceeded 0-10%,Guest list expansion,Compared 3+ quotes,4,3,4,Significant loan (1-3 years),"Yes, significantly overcharged",4.2,-7,₹200-499/month,349,Maybe,Consideration,1667,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,44.0,9.2,9.9,17.3,5.7,1.9,4.0,7.9,1,1,1,0,0,0,0,0,4.8,4.4,4.7,5.8,4.8,Experience,Word of mouth,Responsiveness,1,1,0,0,0,0,0,1,5.0,3.0,3.0,3.0,2.0,2.0,0,10961,11,3,3.0,1,3.789,0,1,2,Low-value,2,2,3,4,4,1,2,0.2129,0.204,0.3237,0.0124,0.3333,0.4149
SS1912,2024-10-27 13:00:00,31-36,Female,Tier 2,Tamil Nadu,>75L,94.83,Parent planning child,Doctoral,Homemaker,Bride primarily,"Yes, actively use finance apps",Wedding apps (WedMeGood etc.),Traditional local,5,1469,1000+,3-6 months,120.0,>1Cr,99.9,Exceeded 0-10%,Venue/catering upgrade,Checked online reviews,3,3,3,Significant loan (1-3 years),"Yes, slightly overcharged",6.4,12,₹200-499/month,349,Yes,Trial,7144,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,39.5,10.8,8.8,12.1,8.3,10.6,4.3,5.5,1,1,0,0,0,0,1,0,5.4,6.5,6.9,4.0,6.9,Package inclusions,Brand reputation,Word of mouth,1,1,1,1,0,0,1,0,3.0,5.0,4.0,3.0,4.0,4.0,0,8169,10,3,3.83,1,1.265,0,0,2,Mid-value,3,2,5,2,3,2,3,0.7898,0.2376,0.5072,0.0091,0.61,0.6489
SS1913,2024-10-27 13:20:00,25-30,Male,Tier 2,Uttar Pradesh,10-20L,14.87,Engaged (1-2y),Undergraduate,Self-employed/Business,Parents primarily,Occasionally,WhatsApp family groups,Grand (500+ guests),3,1659,1000+,<3 months,85.56,75L-1Cr,100.1,Exceeded >50%,Guest list expansion,Family/friend referral,2,2,4,No concern — well within budget,,6.7,34,₹200-499/month,349,Yes,Trial,9392,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,41.1,13.6,15.2,20.6,5.0,0.0,2.6,2.0,0,1,0,0,0,1,0,0,8.1,6.7,7.3,6.2,6.6,Online reviews,Experience,Word of mouth,1,1,1,1,1,0,1,0,3.0,5.0,3.0,3.0,2.0,3.0,0,5157,8,2,3.17,1,5.754,0,0,2,Mid-value,2,2,2,1,2,2,3,0.1069,0.1682,0.5734,0.0056,0.39,0.6809
SS1914,2024-10-27 13:40:00,37-45,Female,Tier 2,Maharashtra,20-40L,31.98,Planning now (0-12m),Postgraduate,Self-employed/Business,Parents primarily,"No, prefer manual",WhatsApp family groups,Traditional local,3,1060,1000+,6-12 months,120.0,>1Cr,100.1,Exceeded 0-10%,Hidden vendor fees,Trusted without comparison,3,3,3,No concern — well within budget,,4.6,7,<₹199/month,99,Yes,Trial,3253,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,47.0,17.1,6.8,13.6,6.1,2.2,2.3,5.0,0,1,1,1,0,0,0,0,8.5,7.9,7.3,7.7,5.6,Experience,Package inclusions,Portfolio quality,1,0,0,1,1,0,1,1,3.0,5.0,4.0,5.0,4.0,3.0,0,11321,8,3,4.0,1,3.752,0,0,1,Low-value,4,2,3,3,3,2,3,0.253,0.2376,0.3645,0.0129,0.6667,0.4574
